image,mask,label,split,class_id,class_name,subpixel,center_x,center_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
train/images/single_rgb_000771.png,train/masks/single_rgb_000771_mask.png,train/labels/single_rgb_000771.txt,train,0,point,B,111,39,107,35,115,43
train/images/single_rgb_000772.png,train/masks/single_rgb_000772_mask.png,train/labels/single_rgb_000772.txt,train,1,square,R,38,35,32,29,44,41
train/images/single_rgb_000773.png,train/masks/single_rgb_000773_mask.png,train/labels/single_rgb_000773.txt,train,0,point,B,100,34,98,32,102,36
train/images/single_rgb_000774.png,train/masks/single_rgb_000774_mask.png,train/labels/single_rgb_000774.txt,train,2,circle,R,36,53,28,45,44,61
train/images/single_rgb_000775.png,train/masks/single_rgb_000775_mask.png,train/labels/single_rgb_000775.txt,train,1,square,G,65,66,56,57,74,75
train/images/single_rgb_000776.png,train/masks/single_rgb_000776_mask.png,train/labels/single_rgb_000776.txt,train,2,circle,G,75,46,65,36,85,56
train/images/single_rgb_000777.png,train/masks/single_rgb_000777_mask.png,train/labels/single_rgb_000777.txt,train,4,line_v,G,59,58,57,30,61,86
train/images/single_rgb_000778.png,train/masks/single_rgb_000778_mask.png,train/labels/single_rgb_000778.txt,train,2,circle,G,58,69,48,59,68,79
train/images/single_rgb_000779.png,train/masks/single_rgb_000779_mask.png,train/labels/single_rgb_000779.txt,train,4,line_v,B,100,86,97,66,103,106
train/images/single_rgb_000780.png,train/masks/single_rgb_000780_mask.png,train/labels/single_rgb_000780.txt,train,4,line_v,B,102,84,99,59,105,109
train/images/single_rgb_000781.png,train/masks/single_rgb_000781_mask.png,train/labels/single_rgb_000781.txt,train,3,line_h,G,71,56,44,53,98,59
train/images/single_rgb_000782.png,train/masks/single_rgb_000782_mask.png,train/labels/single_rgb_000782.txt,train,0,point,R,27,99,24,96,30,102
train/images/single_rgb_000783.png,train/masks/single_rgb_000783_mask.png,train/labels/single_rgb_000783.txt,train,4,line_v,G,69,39,67,30,71,48
train/images/single_rgb_000784.png,train/masks/single_rgb_000784_mask.png,train/labels/single_rgb_000784.txt,train,1,square,B,93,56,88,51,98,61
train/images/single_rgb_000785.png,train/masks/single_rgb_000785_mask.png,train/labels/single_rgb_000785.txt,train,1,square,B,98,95,93,90,103,100
train/images/single_rgb_000786.png,train/masks/single_rgb_000786_mask.png,train/labels/single_rgb_000786.txt,train,2,circle,B,110,90,100,80,120,100
train/images/single_rgb_000787.png,train/masks/single_rgb_000787_mask.png,train/labels/single_rgb_000787.txt,train,3,line_h,B,103,60,81,57,125,63
train/images/single_rgb_000788.png,train/masks/single_rgb_000788_mask.png,train/labels/single_rgb_000788.txt,train,2,circle,B,101,43,91,33,111,53
train/images/single_rgb_000789.png,train/masks/single_rgb_000789_mask.png,train/labels/single_rgb_000789.txt,train,4,line_v,R,29,63,26,46,32,80
train/images/single_rgb_000790.png,train/masks/single_rgb_000790_mask.png,train/labels/single_rgb_000790.txt,train,1,square,G,74,95,68,89,80,101
train/images/single_rgb_000791.png,train/masks/single_rgb_000791_mask.png,train/labels/single_rgb_000791.txt,train,4,line_v,G,58,60,55,41,61,79
train/images/single_rgb_000792.png,train/masks/single_rgb_000792_mask.png,train/labels/single_rgb_000792.txt,train,1,square,B,99,36,95,32,103,40
train/images/single_rgb_000793.png,train/masks/single_rgb_000793_mask.png,train/labels/single_rgb_000793.txt,train,2,circle,G,76,88,64,76,88,100
train/images/single_rgb_000794.png,train/masks/single_rgb_000794_mask.png,train/labels/single_rgb_000794.txt,train,3,line_h,G,75,59,56,57,94,61
train/images/single_rgb_000795.png,train/masks/single_rgb_000795_mask.png,train/labels/single_rgb_000795.txt,train,3,line_h,R,30,40,19,38,41,42
train/images/single_rgb_000796.png,train/masks/single_rgb_000796_mask.png,train/labels/single_rgb_000796.txt,train,1,square,R,33,41,27,35,39,47
train/images/single_rgb_000797.png,train/masks/single_rgb_000797_mask.png,train/labels/single_rgb_000797.txt,train,4,line_v,R,28,60,25,38,31,82
train/images/single_rgb_000798.png,train/masks/single_rgb_000798_mask.png,train/labels/single_rgb_000798.txt,train,2,circle,G,73,87,62,76,84,98
train/images/single_rgb_000799.png,train/masks/single_rgb_000799_mask.png,train/labels/single_rgb_000799.txt,train,0,point,B,110,48,106,44,114,52
val/images/single_rgb_000800.png,val/masks/single_rgb_000800_mask.png,val/labels/single_rgb_000800.txt,val,3,line_h,G,69,35,50,32,88,38
val/images/single_rgb_000801.png,val/masks/single_rgb_000801_mask.png,val/labels/single_rgb_000801.txt,val,4,line_v,B,110,49,109,24,111,74
val/images/single_rgb_000802.png,val/masks/single_rgb_000802_mask.png,val/labels/single_rgb_000802.txt,val,2,circle,G,65,40,58,33,72,47
val/images/single_rgb_000803.png,val/masks/single_rgb_000803_mask.png,val/labels/single_rgb_000803.txt,val,2,circle,R,21,74,12,65,30,83
val/images/single_rgb_000804.png,val/masks/single_rgb_000804_mask.png,val/labels/single_rgb_000804.txt,val,3,line_h,B,107,35,78,34,127,36
val/images/single_rgb_000805.png,val/masks/single_rgb_000805_mask.png,val/labels/single_rgb_000805.txt,val,1,square,B,92,55,85,48,99,62
val/images/single_rgb_000806.png,val/masks/single_rgb_000806_mask.png,val/labels/single_rgb_000806.txt,val,3,line_h,G,71,65,51,63,91,67
val/images/single_rgb_000807.png,val/masks/single_rgb_000807_mask.png,val/labels/single_rgb_000807.txt,val,1,square,B,101,45,95,39,107,51
val/images/single_rgb_000808.png,val/masks/single_rgb_000808_mask.png,val/labels/single_rgb_000808.txt,val,0,point,B,108,35,106,33,110,37
val/images/single_rgb_000809.png,val/masks/single_rgb_000809_mask.png,val/labels/single_rgb_000809.txt,val,3,line_h,R,27,73,1,71,53,75
val/images/single_rgb_000810.png,val/masks/single_rgb_000810_mask.png,val/labels/single_rgb_000810.txt,val,1,square,B,99,98,90,89,108,107
val/images/single_rgb_000811.png,val/masks/single_rgb_000811_mask.png,val/labels/single_rgb_000811.txt,val,0,point,R,26,28,23,25,29,31
val/images/single_rgb_000812.png,val/masks/single_rgb_000812_mask.png,val/labels/single_rgb_000812.txt,val,3,line_h,G,66,40,52,37,80,43
val/images/single_rgb_000813.png,val/masks/single_rgb_000813_mask.png,val/labels/single_rgb_000813.txt,val,2,circle,B,104,91,91,78,117,104
val/images/single_rgb_000814.png,val/masks/single_rgb_000814_mask.png,val/labels/single_rgb_000814.txt,val,0,point,G,62,79,59,76,65,82
val/images/single_rgb_000815.png,val/masks/single_rgb_000815_mask.png,val/labels/single_rgb_000815.txt,val,3,line_h,G,64,64,52,63,76,65
val/images/single_rgb_000816.png,val/masks/single_rgb_000816_mask.png,val/labels/single_rgb_000816.txt,val,3,line_h,R,36,34,13,31,59,37
val/images/single_rgb_000817.png,val/masks/single_rgb_000817_mask.png,val/labels/single_rgb_000817.txt,val,3,line_h,G,75,90,59,89,91,91
val/images/single_rgb_000818.png,val/masks/single_rgb_000818_mask.png,val/labels/single_rgb_000818.txt,val,2,circle,B,96,82,82,68,110,96
val/images/single_rgb_000819.png,val/masks/single_rgb_000819_mask.png,val/labels/single_rgb_000819.txt,val,3,line_h,B,107,76,93,74,121,78
val/images/single_rgb_000820.png,val/masks/single_rgb_000820_mask.png,val/labels/single_rgb_000820.txt,val,1,square,B,112,63,106,57,118,69
val/images/single_rgb_000821.png,val/masks/single_rgb_000821_mask.png,val/labels/single_rgb_000821.txt,val,3,line_h,G,76,51,52,48,100,54
val/images/single_rgb_000822.png,val/masks/single_rgb_000822_mask.png,val/labels/single_rgb_000822.txt,val,1,square,B,105,93,98,86,112,100
val/images/single_rgb_000823.png,val/masks/single_rgb_000823_mask.png,val/labels/single_rgb_000823.txt,val,2,circle,G,66,33,56,23,76,43
val/images/single_rgb_000824.png,val/masks/single_rgb_000824_mask.png,val/labels/single_rgb_000824.txt,val,2,circle,R,20,64,9,53,31,75
val/images/single_rgb_000825.png,val/masks/single_rgb_000825_mask.png,val/labels/single_rgb_000825.txt,val,2,circle,B,110,36,97,23,123,49
val/images/single_rgb_000826.png,val/masks/single_rgb_000826_mask.png,val/labels/single_rgb_000826.txt,val,3,line_h,R,25,64,2,62,48,66
val/images/single_rgb_000827.png,val/masks/single_rgb_000827_mask.png,val/labels/single_rgb_000827.txt,val,4,line_v,G,64,91,62,64,66,118
val/images/single_rgb_000828.png,val/masks/single_rgb_000828_mask.png,val/labels/single_rgb_000828.txt,val,4,line_v,R,35,43,33,14,37,72
val/images/single_rgb_000829.png,val/masks/single_rgb_000829_mask.png,val/labels/single_rgb_000829.txt,val,2,circle,R,20,42,10,32,30,52
val/images/single_rgb_000830.png,val/masks/single_rgb_000830_mask.png,val/labels/single_rgb_000830.txt,val,2,circle,B,101,46,90,35,112,57
val/images/single_rgb_000831.png,val/masks/single_rgb_000831_mask.png,val/labels/single_rgb_000831.txt,val,1,square,B,95,71,89,65,101,77
val/images/single_rgb_000832.png,val/masks/single_rgb_000832_mask.png,val/labels/single_rgb_000832.txt,val,1,square,B,97,77,89,69,105,85
val/images/single_rgb_000833.png,val/masks/single_rgb_000833_mask.png,val/labels/single_rgb_000833.txt,val,3,line_h,B,109,48,100,46,118,50
val/images/single_rgb_000834.png,val/masks/single_rgb_000834_mask.png,val/labels/single_rgb_000834.txt,val,4,line_v,R,35,38,33,21,37,55
val/images/single_rgb_000835.png,val/masks/single_rgb_000835_mask.png,val/labels/single_rgb_000835.txt,val,1,square,B,109,88,100,79,118,97
val/images/single_rgb_000836.png,val/masks/single_rgb_000836_mask.png,val/labels/single_rgb_000836.txt,val,0,point,R,32,70,30,68,34,72
val/images/single_rgb_000837.png,val/masks/single_rgb_000837_mask.png,val/labels/single_rgb_000837.txt,val,3,line_h,R,35,39,24,37,46,41
val/images/single_rgb_000838.png,val/masks/single_rgb_000838_mask.png,val/labels/single_rgb_000838.txt,val,2,circle,R,27,93,16,82,38,104
val/images/single_rgb_000839.png,val/masks/single_rgb_000839_mask.png,val/labels/single_rgb_000839.txt,val,4,line_v,G,73,94,72,66,74,122
val/images/single_rgb_000840.png,val/masks/single_rgb_000840_mask.png,val/labels/single_rgb_000840.txt,val,0,point,B,101,46,99,44,103,48
val/images/single_rgb_000841.png,val/masks/single_rgb_000841_mask.png,val/labels/single_rgb_000841.txt,val,2,circle,G,66,32,58,24,74,40
val/images/single_rgb_000842.png,val/masks/single_rgb_000842_mask.png,val/labels/single_rgb_000842.txt,val,1,square,B,109,58,100,49,118,67
val/images/single_rgb_000843.png,val/masks/single_rgb_000843_mask.png,val/labels/single_rgb_000843.txt,val,2,circle,G,69,58,58,47,80,69
val/images/single_rgb_000844.png,val/masks/single_rgb_000844_mask.png,val/labels/single_rgb_000844.txt,val,4,line_v,B,104,64,101,38,107,90
val/images/single_rgb_000845.png,val/masks/single_rgb_000845_mask.png,val/labels/single_rgb_000845.txt,val,1,square,G,72,91,63,82,81,100
val/images/single_rgb_000846.png,val/masks/single_rgb_000846_mask.png,val/labels/single_rgb_000846.txt,val,0,point,B,94,82,90,78,98,86
val/images/single_rgb_000847.png,val/masks/single_rgb_000847_mask.png,val/labels/single_rgb_000847.txt,val,2,circle,B,97,36,83,22,111,50
val/images/single_rgb_000848.png,val/masks/single_rgb_000848_mask.png,val/labels/single_rgb_000848.txt,val,4,line_v,R,22,55,20,27,24,83
val/images/single_rgb_000849.png,val/masks/single_rgb_000849_mask.png,val/labels/single_rgb_000849.txt,val,1,square,G,70,87,63,80,77,94
val/images/single_rgb_000850.png,val/masks/single_rgb_000850_mask.png,val/labels/single_rgb_000850.txt,val,1,square,G,64,58,60,54,68,62
val/images/single_rgb_000851.png,val/masks/single_rgb_000851_mask.png,val/labels/single_rgb_000851.txt,val,0,point,G,60,99,58,97,62,101
val/images/single_rgb_000852.png,val/masks/single_rgb_000852_mask.png,val/labels/single_rgb_000852.txt,val,1,square,G,63,49,59,45,67,53
val/images/single_rgb_000853.png,val/masks/single_rgb_000853_mask.png,val/labels/single_rgb_000853.txt,val,4,line_v,B,102,65,100,43,104,87
val/images/single_rgb_000854.png,val/masks/single_rgb_000854_mask.png,val/labels/single_rgb_000854.txt,val,3,line_h,G,75,77,63,75,87,79
val/images/single_rgb_000855.png,val/masks/single_rgb_000855_mask.png,val/labels/single_rgb_000855.txt,val,1,square,G,56,98,47,89,65,107
val/images/single_rgb_000856.png,val/masks/single_rgb_000856_mask.png,val/labels/single_rgb_000856.txt,val,3,line_h,G,58,92,45,91,71,93
val/images/single_rgb_000857.png,val/masks/single_rgb_000857_mask.png,val/labels/single_rgb_000857.txt,val,1,square,R,23,100,19,96,27,104
val/images/single_rgb_000858.png,val/masks/single_rgb_000858_mask.png,val/labels/single_rgb_000858.txt,val,2,circle,G,65,59,53,47,77,71
val/images/single_rgb_000859.png,val/masks/single_rgb_000859_mask.png,val/labels/single_rgb_000859.txt,val,1,square,G,61,49,53,41,69,57
val/images/single_rgb_000860.png,val/masks/single_rgb_000860_mask.png,val/labels/single_rgb_000860.txt,val,3,line_h,R,25,84,3,83,47,85
val/images/single_rgb_000861.png,val/masks/single_rgb_000861_mask.png,val/labels/single_rgb_000861.txt,val,2,circle,G,63,97,54,88,72,106
val/images/single_rgb_000862.png,val/masks/single_rgb_000862_mask.png,val/labels/single_rgb_000862.txt,val,2,circle,R,30,52,19,41,41,63
val/images/single_rgb_000863.png,val/masks/single_rgb_000863_mask.png,val/labels/single_rgb_000863.txt,val,4,line_v,B,108,57,106,38,110,76
val/images/single_rgb_000864.png,val/masks/single_rgb_000864_mask.png,val/labels/single_rgb_000864.txt,val,0,point,R,20,51,16,47,24,55
val/images/single_rgb_000865.png,val/masks/single_rgb_000865_mask.png,val/labels/single_rgb_000865.txt,val,4,line_v,R,21,61,18,42,24,80
val/images/single_rgb_000866.png,val/masks/single_rgb_000866_mask.png,val/labels/single_rgb_000866.txt,val,2,circle,R,26,34,19,27,33,41
val/images/single_rgb_000867.png,val/masks/single_rgb_000867_mask.png,val/labels/single_rgb_000867.txt,val,1,square,R,22,72,16,66,28,78
val/images/single_rgb_000868.png,val/masks/single_rgb_000868_mask.png,val/labels/single_rgb_000868.txt,val,1,square,R,33,49,27,43,39,55
val/images/single_rgb_000869.png,val/masks/single_rgb_000869_mask.png,val/labels/single_rgb_000869.txt,val,1,square,B,108,48,101,41,115,55
val/images/single_rgb_000870.png,val/masks/single_rgb_000870_mask.png,val/labels/single_rgb_000870.txt,val,3,line_h,R,33,39,21,38,45,40
val/images/single_rgb_000871.png,val/masks/single_rgb_000871_mask.png,val/labels/single_rgb_000871.txt,val,4,line_v,R,24,68,21,55,27,81
val/images/single_rgb_000872.png,val/masks/single_rgb_000872_mask.png,val/labels/single_rgb_000872.txt,val,4,line_v,R,20,95,17,81,23,109
val/images/single_rgb_000873.png,val/masks/single_rgb_000873_mask.png,val/labels/single_rgb_000873.txt,val,3,line_h,G,73,99,63,98,83,100
val/images/single_rgb_000874.png,val/masks/single_rgb_000874_mask.png,val/labels/single_rgb_000874.txt,val,2,circle,G,73,93,61,81,85,105
val/images/single_rgb_000875.png,val/masks/single_rgb_000875_mask.png,val/labels/single_rgb_000875.txt,val,2,circle,R,31,65,24,58,38,72
val/images/single_rgb_000876.png,val/masks/single_rgb_000876_mask.png,val/labels/single_rgb_000876.txt,val,1,square,R,40,61,33,54,47,68
val/images/single_rgb_000877.png,val/masks/single_rgb_000877_mask.png,val/labels/single_rgb_000877.txt,val,1,square,R,38,89,34,85,42,93
val/images/single_rgb_000878.png,val/masks/single_rgb_000878_mask.png,val/labels/single_rgb_000878.txt,val,3,line_h,R,38,99,24,98,52,100
val/images/single_rgb_000879.png,val/masks/single_rgb_000879_mask.png,val/labels/single_rgb_000879.txt,val,4,line_v,G,60,76,58,46,62,106
val/images/single_rgb_000880.png,val/masks/single_rgb_000880_mask.png,val/labels/single_rgb_000880.txt,val,1,square,R,37,97,33,93,41,101
val/images/single_rgb_000881.png,val/masks/single_rgb_000881_mask.png,val/labels/single_rgb_000881.txt,val,1,square,B,97,41,91,35,103,47
val/images/single_rgb_000882.png,val/masks/single_rgb_000882_mask.png,val/labels/single_rgb_000882.txt,val,2,circle,G,74,90,66,82,82,98
val/images/single_rgb_000883.png,val/masks/single_rgb_000883_mask.png,val/labels/single_rgb_000883.txt,val,4,line_v,B,112,87,109,58,115,116
val/images/single_rgb_000884.png,val/masks/single_rgb_000884_mask.png,val/labels/single_rgb_000884.txt,val,1,square,B,94,62,90,58,98,66
val/images/single_rgb_000885.png,val/masks/single_rgb_000885_mask.png,val/labels/single_rgb_000885.txt,val,0,point,R,26,33,22,29,30,37
val/images/single_rgb_000886.png,val/masks/single_rgb_000886_mask.png,val/labels/single_rgb_000886.txt,val,1,square,G,74,36,69,31,79,41
val/images/single_rgb_000887.png,val/masks/single_rgb_000887_mask.png,val/labels/single_rgb_000887.txt,val,4,line_v,R,38,81,37,56,39,106
val/images/single_rgb_000888.png,val/masks/single_rgb_000888_mask.png,val/labels/single_rgb_000888.txt,val,1,square,G,63,66,54,57,72,75
val/images/single_rgb_000889.png,val/masks/single_rgb_000889_mask.png,val/labels/single_rgb_000889.txt,val,4,line_v,R,38,92,36,76,40,108
val/images/single_rgb_000890.png,val/masks/single_rgb_000890_mask.png,val/labels/single_rgb_000890.txt,val,0,point,B,98,99,96,97,100,101
val/images/single_rgb_000891.png,val/masks/single_rgb_000891_mask.png,val/labels/single_rgb_000891.txt,val,4,line_v,R,32,84,30,59,34,109
val/images/single_rgb_000892.png,val/masks/single_rgb_000892_mask.png,val/labels/single_rgb_000892.txt,val,3,line_h,R,30,92,4,91,56,93
val/images/single_rgb_000893.png,val/masks/single_rgb_000893_mask.png,val/labels/single_rgb_000893.txt,val,1,square,B,105,83,101,79,109,87
val/images/single_rgb_000894.png,val/masks/single_rgb_000894_mask.png,val/labels/single_rgb_000894.txt,val,2,circle,G,73,73,60,60,86,86
val/images/single_rgb_000895.png,val/masks/single_rgb_000895_mask.png,val/labels/single_rgb_000895.txt,val,3,line_h,R,26,64,1,62,51,66
val/images/single_rgb_000896.png,val/masks/single_rgb_000896_mask.png,val/labels/single_rgb_000896.txt,val,1,square,R,24,69,20,65,28,73
val/images/single_rgb_000897.png,val/masks/single_rgb_000897_mask.png,val/labels/single_rgb_000897.txt,val,1,square,R,39,88,31,80,47,96
val/images/single_rgb_000898.png,val/masks/single_rgb_000898_mask.png,val/labels/single_rgb_000898.txt,val,0,point,B,103,28,100,25,106,31
val/images/single_rgb_000899.png,val/masks/single_rgb_000899_mask.png,val/labels/single_rgb_000899.txt,val,4,line_v,G,64,32,63,16,65,48
val/images/single_rgb_000900.png,val/masks/single_rgb_000900_mask.png,val/labels/single_rgb_000900.txt,val,3,line_h,B,106,50,82,48,127,52
val/images/single_rgb_000901.png,val/masks/single_rgb_000901_mask.png,val/labels/single_rgb_000901.txt,val,0,point,B,92,42,90,40,94,44
val/images/single_rgb_000902.png,val/masks/single_rgb_000902_mask.png,val/labels/single_rgb_000902.txt,val,1,square,G,68,79,62,73,74,85
val/images/single_rgb_000903.png,val/masks/single_rgb_000903_mask.png,val/labels/single_rgb_000903.txt,val,3,line_h,R,40,73,16,70,64,76
val/images/single_rgb_000904.png,val/masks/single_rgb_000904_mask.png,val/labels/single_rgb_000904.txt,val,4,line_v,B,92,43,89,29,95,57
val/images/single_rgb_000905.png,val/masks/single_rgb_000905_mask.png,val/labels/single_rgb_000905.txt,val,2,circle,G,56,68,44,56,68,80
val/images/single_rgb_000906.png,val/masks/single_rgb_000906_mask.png,val/labels/single_rgb_000906.txt,val,2,circle,G,62,64,51,53,73,75
val/images/single_rgb_000907.png,val/masks/single_rgb_000907_mask.png,val/labels/single_rgb_000907.txt,val,4,line_v,B,98,57,96,28,100,86
val/images/single_rgb_000908.png,val/masks/single_rgb_000908_mask.png,val/labels/single_rgb_000908.txt,val,2,circle,G,56,80,42,66,70,94
val/images/single_rgb_000909.png,val/masks/single_rgb_000909_mask.png,val/labels/single_rgb_000909.txt,val,1,square,R,28,55,23,50,33,60
val/images/single_rgb_000910.png,val/masks/single_rgb_000910_mask.png,val/labels/single_rgb_000910.txt,val,1,square,B,112,81,104,73,120,89
val/images/single_rgb_000911.png,val/masks/single_rgb_000911_mask.png,val/labels/single_rgb_000911.txt,val,1,square,B,93,88,87,82,99,94
val/images/single_rgb_000912.png,val/masks/single_rgb_000912_mask.png,val/labels/single_rgb_000912.txt,val,4,line_v,B,92,93,90,77,94,109
val/images/single_rgb_000913.png,val/masks/single_rgb_000913_mask.png,val/labels/single_rgb_000913.txt,val,0,point,R,21,63,18,60,24,66
val/images/single_rgb_000914.png,val/masks/single_rgb_000914_mask.png,val/labels/single_rgb_000914.txt,val,1,square,R,38,67,31,60,45,74
val/images/single_rgb_000915.png,val/masks/single_rgb_000915_mask.png,val/labels/single_rgb_000915.txt,val,1,square,R,40,30,31,21,49,39
val/images/single_rgb_000916.png,val/masks/single_rgb_000916_mask.png,val/labels/single_rgb_000916.txt,val,3,line_h,R,31,88,14,85,48,91
val/images/single_rgb_000917.png,val/masks/single_rgb_000917_mask.png,val/labels/single_rgb_000917.txt,val,2,circle,B,105,90,94,79,116,101
val/images/single_rgb_000918.png,val/masks/single_rgb_000918_mask.png,val/labels/single_rgb_000918.txt,val,4,line_v,B,102,65,100,47,104,83
val/images/single_rgb_000919.png,val/masks/single_rgb_000919_mask.png,val/labels/single_rgb_000919.txt,val,0,point,R,32,58,30,56,34,60
val/images/single_rgb_000920.png,val/masks/single_rgb_000920_mask.png,val/labels/single_rgb_000920.txt,val,0,point,G,70,78,66,74,74,82
val/images/single_rgb_000921.png,val/masks/single_rgb_000921_mask.png,val/labels/single_rgb_000921.txt,val,3,line_h,G,65,99,37,96,93,102
val/images/single_rgb_000922.png,val/masks/single_rgb_000922_mask.png,val/labels/single_rgb_000922.txt,val,4,line_v,B,98,96,97,75,99,117
val/images/single_rgb_000923.png,val/masks/single_rgb_000923_mask.png,val/labels/single_rgb_000923.txt,val,0,point,B,104,64,100,60,108,68
val/images/single_rgb_000924.png,val/masks/single_rgb_000924_mask.png,val/labels/single_rgb_000924.txt,val,2,circle,B,102,92,96,86,108,98
val/images/single_rgb_000925.png,val/masks/single_rgb_000925_mask.png,val/labels/single_rgb_000925.txt,val,0,point,R,33,42,29,38,37,46
val/images/single_rgb_000926.png,val/masks/single_rgb_000926_mask.png,val/labels/single_rgb_000926.txt,val,1,square,G,73,44,64,35,82,53
val/images/single_rgb_000927.png,val/masks/single_rgb_000927_mask.png,val/labels/single_rgb_000927.txt,val,2,circle,R,39,87,33,81,45,93
val/images/single_rgb_000928.png,val/masks/single_rgb_000928_mask.png,val/labels/single_rgb_000928.txt,val,2,circle,R,30,67,21,58,39,76
val/images/single_rgb_000929.png,val/masks/single_rgb_000929_mask.png,val/labels/single_rgb_000929.txt,val,2,circle,B,97,88,90,81,104,95
val/images/single_rgb_000930.png,val/masks/single_rgb_000930_mask.png,val/labels/single_rgb_000930.txt,val,4,line_v,R,32,48,30,30,34,66
val/images/single_rgb_000931.png,val/masks/single_rgb_000931_mask.png,val/labels/single_rgb_000931.txt,val,4,line_v,B,96,45,94,27,98,63
val/images/single_rgb_000932.png,val/masks/single_rgb_000932_mask.png,val/labels/single_rgb_000932.txt,val,3,line_h,G,61,49,40,47,82,51
val/images/single_rgb_000933.png,val/masks/single_rgb_000933_mask.png,val/labels/single_rgb_000933.txt,val,1,square,G,60,72,51,63,69,81
val/images/single_rgb_000934.png,val/masks/single_rgb_000934_mask.png,val/labels/single_rgb_000934.txt,val,0,point,B,95,64,93,62,97,66
val/images/single_rgb_000935.png,val/masks/single_rgb_000935_mask.png,val/labels/single_rgb_000935.txt,val,4,line_v,R,36,47,33,23,39,71
val/images/single_rgb_000936.png,val/masks/single_rgb_000936_mask.png,val/labels/single_rgb_000936.txt,val,4,line_v,B,93,65,90,52,96,78
val/images/single_rgb_000937.png,val/masks/single_rgb_000937_mask.png,val/labels/single_rgb_000937.txt,val,3,line_h,R,20,78,1,76,39,80
val/images/single_rgb_000938.png,val/masks/single_rgb_000938_mask.png,val/labels/single_rgb_000938.txt,val,4,line_v,B,94,29,91,0,97,58
val/images/single_rgb_000939.png,val/masks/single_rgb_000939_mask.png,val/labels/single_rgb_000939.txt,val,1,square,B,101,85,96,80,106,90
val/images/single_rgb_000940.png,val/masks/single_rgb_000940_mask.png,val/labels/single_rgb_000940.txt,val,1,square,R,37,77,29,69,45,85
val/images/single_rgb_000941.png,val/masks/single_rgb_000941_mask.png,val/labels/single_rgb_000941.txt,val,3,line_h,R,24,64,15,61,33,67
val/images/single_rgb_000942.png,val/masks/single_rgb_000942_mask.png,val/labels/single_rgb_000942.txt,val,4,line_v,R,23,90,21,80,25,100
val/images/single_rgb_000943.png,val/masks/single_rgb_000943_mask.png,val/labels/single_rgb_000943.txt,val,3,line_h,B,95,33,76,32,114,34
val/images/single_rgb_000944.png,val/masks/single_rgb_000944_mask.png,val/labels/single_rgb_000944.txt,val,1,square,B,103,33,99,29,107,37
val/images/single_rgb_000945.png,val/masks/single_rgb_000945_mask.png,val/labels/single_rgb_000945.txt,val,0,point,R,31,62,29,60,33,64
val/images/single_rgb_000946.png,val/masks/single_rgb_000946_mask.png,val/labels/single_rgb_000946.txt,val,0,point,B,106,55,103,52,109,58
val/images/single_rgb_000947.png,val/masks/single_rgb_000947_mask.png,val/labels/single_rgb_000947.txt,val,4,line_v,G,65,30,62,10,68,50
val/images/single_rgb_000948.png,val/masks/single_rgb_000948_mask.png,val/labels/single_rgb_000948.txt,val,3,line_h,G,65,97,39,96,91,98
val/images/single_rgb_000949.png,val/masks/single_rgb_000949_mask.png,val/labels/single_rgb_000949.txt,val,1,square,B,96,61,90,55,102,67
val/images/single_rgb_000950.png,val/masks/single_rgb_000950_mask.png,val/labels/single_rgb_000950.txt,val,4,line_v,B,94,60,91,37,97,83
val/images/single_rgb_000951.png,val/masks/single_rgb_000951_mask.png,val/labels/single_rgb_000951.txt,val,0,point,R,31,39,29,37,33,41
val/images/single_rgb_000952.png,val/masks/single_rgb_000952_mask.png,val/labels/single_rgb_000952.txt,val,3,line_h,B,105,70,96,67,114,73
val/images/single_rgb_000953.png,val/masks/single_rgb_000953_mask.png,val/labels/single_rgb_000953.txt,val,0,point,R,40,98,37,95,43,101
val/images/single_rgb_000954.png,val/masks/single_rgb_000954_mask.png,val/labels/single_rgb_000954.txt,val,3,line_h,G,57,79,29,78,85,80
val/images/single_rgb_000955.png,val/masks/single_rgb_000955_mask.png,val/labels/single_rgb_000955.txt,val,3,line_h,B,99,81,71,79,127,83
val/images/single_rgb_000956.png,val/masks/single_rgb_000956_mask.png,val/labels/single_rgb_000956.txt,val,3,line_h,G,66,61,49,58,83,64
val/images/single_rgb_000957.png,val/masks/single_rgb_000957_mask.png,val/labels/single_rgb_000957.txt,val,1,square,G,67,30,62,25,72,35
val/images/single_rgb_000958.png,val/masks/single_rgb_000958_mask.png,val/labels/single_rgb_000958.txt,val,4,line_v,R,32,70,29,58,35,82
val/images/single_rgb_000959.png,val/masks/single_rgb_000959_mask.png,val/labels/single_rgb_000959.txt,val,0,point,B,112,41,109,38,115,44
val/images/single_rgb_000960.png,val/masks/single_rgb_000960_mask.png,val/labels/single_rgb_000960.txt,val,1,square,G,68,82,64,78,72,86
val/images/single_rgb_000961.png,val/masks/single_rgb_000961_mask.png,val/labels/single_rgb_000961.txt,val,3,line_h,R,32,34,19,32,45,36
val/images/single_rgb_000962.png,val/masks/single_rgb_000962_mask.png,val/labels/single_rgb_000962.txt,val,2,circle,R,34,47,28,41,40,53
val/images/single_rgb_000963.png,val/masks/single_rgb_000963_mask.png,val/labels/single_rgb_000963.txt,val,4,line_v,B,99,28,97,0,101,57
